character,row_type,skill_id,skill_name,level,experience,rank,quest_title,quest_status,quest_difficulty,quest_members,quest_points,quest_userEligible,totalskill,totalxp,combatlevel,timestamp
Willy Tired,quest,,,,,,Flesh and Bone,NOT_STARTED,0,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Foreshadowing,NOT_STARTED,0,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Forgettable Tale of a Drunken Dwarf,NOT_STARTED,1,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Forgiveness of a Chaos Dwarf,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Fortunes,NOT_STARTED,0,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Fur 'n Seek,NOT_STARTED,0,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Garden of Tranquillity,NOT_STARTED,1,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Ghosts from the Past (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Glorious Memories,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Gower Quest,NOT_STARTED,2,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Great Egg-spectations,NOT_STARTED,0,false,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Grim Tales,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Harbinger (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Haunted Mine,NOT_STARTED,2,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Head of the Family (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Heart of Stone,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Heartstealer,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Helping Laniakea,NOT_STARTED,0,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Hermy and Bass,NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Hero's Welcome,NOT_STARTED,2,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Heroes' Quest,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Hopespear's Will (miniquest),NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Horror from the Deep,NOT_STARTED,2,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Housing of Parliament,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Hunt for Red Raktuber,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Imp Catcher,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Impressing the Locals,NOT_STARTED,0,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,In Aid of the Myreque,NOT_STARTED,1,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,In Memory of the Myreque (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,In Pyre Need,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,In Search of the Myreque,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,It's Snow Bother,NOT_STARTED,0,false,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Jed Hunter (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Kennith's Concerns,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Kindred Spirits,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,King of the Dwarves,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,King's Ransom,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Koschei's Troubles (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Lair of Tarn Razorlor (miniquest),NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Land of the Goblins,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Legacy of Seergaze,NOT_STARTED,2,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Legends' Quest,NOT_STARTED,3,true,4,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Let Them Eat Pie,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Love Story,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Lunar Diplomacy,NOT_STARTED,2,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Mahjarrat Memories (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Making History,NOT_STARTED,1,true,3,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Meeting History,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Missing My Mummy,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Mountain Daughter,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Mourning's End Part I,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Mourning's End Part II,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Murder Mystery,NOT_STARTED,0,true,3,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,My Arm's Big Adventure,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,My One and Only Lute,NOT_STARTED,0,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Myths of the White Lands,NOT_STARTED,0,false,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Nadir (saga),NOT_STARTED,2,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Nomad's Elegy,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Nomad's Requiem,NOT_STARTED,4,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Observatory Quest,NOT_STARTED,0,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Ode of the Devourer,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Olaf's Quest,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Once Upon a Slime,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Once Upon a Time in Gielinor,NOT_STARTED,0,true,4,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,One Foot in the Grave (miniquest),NOT_STARTED,3,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,One of a Kind,NOT_STARTED,4,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,One Small Favour,NOT_STARTED,2,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Osseous Rex,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Our Man in the North,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Perils of Ice Mountain,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Pharaoh's Folly,NOT_STARTED,2,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Pieces of Hate,NOT_STARTED,4,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Pirate's Treasure,NOT_STARTED,0,false,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Plague's End,NOT_STARTED,4,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Purple Cat (miniquest),NOT_STARTED,1,false,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Quiet Before the Swarm,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rag and Bone Man,NOT_STARTED,0,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,"Raksha, the Shadow Colossus",NOT_STARTED,0,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rat Catchers,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rebuilding Edgeville (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing King Awowogei,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing Pirate Pete,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing Sir Amik Varze,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing Skrach Uglogwee,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing the Goblin Generals,NOT_STARTED,0,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing the Lumbridge Sage,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recipe for Disaster: Freeing the Mountain Dwarf,NOT_STARTED,0,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Recruitment Drive,NOT_STARTED,0,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Remains of the Necrolord,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Requiem for a Dragon,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Ritual of the Mahjarrat,NOT_STARTED,4,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,River of Blood,NOT_STARTED,4,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rocking Out,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Roving Elves,NOT_STARTED,3,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rum Deal,NOT_STARTED,2,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rune Mechanics,NOT_STARTED,0,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rune Memories,NOT_STARTED,0,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Rune Mysteries,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Salt in the Wound,NOT_STARTED,1,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Scorpion Catcher,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Sea Slug,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Shades of Mort'ton,NOT_STARTED,1,true,3,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Sheep Shearer (miniquest),NOT_STARTED,0,false,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Shield of Arrav,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Sins of the Father,NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Skelly By Everlight,NOT_STARTED,0,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Sliske's Endgame,NOT_STARTED,4,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Some Like It Cold,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Song from the Depths,NOT_STARTED,0,false,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Soul Searching,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Spirit of Summer,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Spirits of the Elid,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Spiritual Enlightenment (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Stellar Born,NOT_STARTED,2,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Summer's End,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Swan Song,NOT_STARTED,3,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tai Bwo Wannai Trio,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tales of Nomad (miniquest),NOT_STARTED,3,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tales of the God Wars (miniquest),NOT_STARTED,2,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Temple of Ikov,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,That Old Black Magic,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Branches of Darkmeyer,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Brink of Extinction,NOT_STARTED,4,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Chosen Commander,NOT_STARTED,2,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Curse of Arrav,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Curse of Zaros (miniquest),NOT_STARTED,1,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Darkness of Hallowvale,NOT_STARTED,1,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Dig Site,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Elder Kiln,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Eyes of Glouphrie,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Firemaker's Curse,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The General's Shadow (miniquest),NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Giant Dwarf,NOT_STARTED,1,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Great Brain Robbery,NOT_STARTED,2,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Hand in the Sand,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Hunt for Surok (miniquest),NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Light Within,NOT_STARTED,4,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Lord of Vampyrium,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Lost Toys (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Lost Tribe,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Mighty Fall,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Needle Skips,NOT_STARTED,0,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Path of Glouphrie,NOT_STARTED,2,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Prisoner of Glouphrie,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Slug Menace,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Tale of the Muspah,NOT_STARTED,0,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Temple at Senntisten,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Vault of Shadows,NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The Void Stares Back,NOT_STARTED,4,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,The World Wakes,NOT_STARTED,4,true,3,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Thok It To 'Em (saga),NOT_STARTED,2,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Thok Your Block Off (saga),NOT_STARTED,3,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Three's Company (saga),NOT_STARTED,1,false,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,TokTz-Ket-Dill,NOT_STARTED,2,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tomes of the Warlock,NOT_STARTED,3,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tortle Combat (miniquest),NOT_STARTED,1,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tower of Life,NOT_STARTED,0,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tribal Totem,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Troll Romance,NOT_STARTED,2,true,2,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Tuai Leit's Own (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Twilight of the Gods,NOT_STARTED,3,true,3,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Vampyre Slayer,NOT_STARTED,0,false,3,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Vengeance (saga),NOT_STARTED,1,true,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Wandering Ga'al (miniquest),NOT_STARTED,4,true,0,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Wanted!,NOT_STARTED,1,true,1,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Watchtower,NOT_STARTED,1,true,4,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,What Lies Below,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,While Guthix Sleeps,NOT_STARTED,4,true,5,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Witch's House,NOT_STARTED,1,false,4,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Witch's Potion (miniquest),NOT_STARTED,0,false,0,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Within the Light,NOT_STARTED,3,true,2,false,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,You Are It,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
Willy Tired,quest,,,,,,Zogre Flesh Eaters,NOT_STARTED,1,true,1,true,1845,24586734,108,2025-11-17T23:22:29.483Z
