character,row_type,skill_id,skill_name,level,experience,rank,quest_title,quest_status,quest_difficulty,quest_members,quest_points,quest_userEligible,totalskill,totalxp,combatlevel,timestamp
Jklkh,quest,,,,,,Let Them Eat Pie,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Lost Her Marbles (miniquest),NOT_STARTED,1,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Love Story,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Lunar Diplomacy,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Mahjarrat Memories (miniquest),NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Making History,NOT_STARTED,1,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Meeting History,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Merlin's Crystal,NOT_STARTED,1,true,6,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Missing My Mummy,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,"Missing, Presumed Death",NOT_STARTED,0,false,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Monk's Friend,NOT_STARTED,0,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Monkey Madness,NOT_STARTED,3,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Mountain Daughter,NOT_STARTED,1,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Mourning's End Part I,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Mourning's End Part II,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Murder Mystery,NOT_STARTED,0,true,3,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,My Arm's Big Adventure,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,My One and Only Lute,NOT_STARTED,0,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Myths of the White Lands,NOT_STARTED,0,false,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Nadir (saga),NOT_STARTED,2,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Nature Spirit,NOT_STARTED,0,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Nomad's Elegy,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Nomad's Requiem,NOT_STARTED,4,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Observatory Quest,NOT_STARTED,0,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Ode of the Devourer,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Olaf's Quest,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Once Upon a Slime,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Once Upon a Time in Gielinor,NOT_STARTED,0,true,4,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,One Foot in the Grave (miniquest),NOT_STARTED,3,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,One of a Kind,NOT_STARTED,4,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,One Piercing Note,NOT_STARTED,0,false,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,One Small Favour,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Osseous Rex,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Our Man in the North,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Perils of Ice Mountain,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Pharaoh's Folly,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Pieces of Hate,NOT_STARTED,4,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Pirate's Treasure,NOT_STARTED,0,false,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Plague City,NOT_STARTED,0,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Plague's End,NOT_STARTED,4,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Priest in Peril,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Purple Cat (miniquest),NOT_STARTED,1,false,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Quiet Before the Swarm,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rag and Bone Man,NOT_STARTED,0,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,"Raksha, the Shadow Colossus",NOT_STARTED,0,true,0,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rat Catchers,NOT_STARTED,1,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rebuilding Edgeville (miniquest),NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster,NOT_STARTED,250,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Another Cook's Quest,NOT_STARTED,0,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Defeating the Culinaromancer,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing Evil Dave,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing King Awowogei,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing Pirate Pete,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing Sir Amik Varze,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing Skrach Uglogwee,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing the Goblin Generals,NOT_STARTED,0,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing the Lumbridge Sage,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recipe for Disaster: Freeing the Mountain Dwarf,NOT_STARTED,0,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Recruitment Drive,NOT_STARTED,0,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Regicide,NOT_STARTED,3,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Remains of the Necrolord,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Requiem for a Dragon,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Ritual of the Mahjarrat,NOT_STARTED,4,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,River of Blood,NOT_STARTED,4,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rocking Out,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Roving Elves,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Royal Trouble,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rum Deal,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rune Mechanics,NOT_STARTED,0,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rune Memories,NOT_STARTED,0,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Rune Mysteries,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Salt in the Wound,NOT_STARTED,1,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Scorpion Catcher,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Sea Slug,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Shades of Mort'ton,NOT_STARTED,1,true,3,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Shadow of the Storm,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Sheep Herder,NOT_STARTED,0,true,4,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Sheep Shearer (miniquest),NOT_STARTED,0,false,0,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Shield of Arrav,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Shilo Village,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Sins of the Father,NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Skelly By Everlight,NOT_STARTED,0,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Sliske's Endgame,NOT_STARTED,4,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Smoking Kills,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Some Like It Cold,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Song from the Depths,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Soul Searching,NOT_STARTED,2,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Spirit of Summer,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Spirits of the Elid,NOT_STARTED,1,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Spiritual Enlightenment (miniquest),NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Stellar Born,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Succession,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Summer's End,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Swan Song,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Swept Away,NOT_STARTED,0,false,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tai Bwo Wannai Trio,NOT_STARTED,1,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tales of Nomad (miniquest),NOT_STARTED,3,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tales of the God Wars (miniquest),NOT_STARTED,2,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tears of Guthix,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Temple of Ikov,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,That Old Black Magic,NOT_STARTED,2,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Blood Pact,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Branches of Darkmeyer,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Brink of Extinction,NOT_STARTED,4,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Chosen Commander,NOT_STARTED,2,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Curse of Arrav,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Curse of Zaros (miniquest),NOT_STARTED,1,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Darkness of Hallowvale,NOT_STARTED,1,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Death of Chivalry,NOT_STARTED,0,false,3,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Dig Site,NOT_STARTED,1,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Elder Kiln,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Eyes of Glouphrie,NOT_STARTED,1,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Feud,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Firemaker's Curse,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Fremennik Isles,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Fremennik Trials,NOT_STARTED,1,true,3,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The General's Shadow (miniquest),NOT_STARTED,2,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Giant Dwarf,NOT_STARTED,1,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Golem,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Grand Tree,NOT_STARTED,2,true,5,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Great Brain Robbery,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Hand in the Sand,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Hunt for Surok (miniquest),NOT_STARTED,2,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Light Within,NOT_STARTED,4,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Lord of Vampyrium,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Lost Toys (miniquest),NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Lost Tribe,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Mighty Fall,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Needle Skips,NOT_STARTED,0,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Path of Glouphrie,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Prisoner of Glouphrie,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Restless Ghost,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Slug Menace,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Spirit of War,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Tale of the Muspah,NOT_STARTED,0,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Temple at Senntisten,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Tourist Trap,NOT_STARTED,1,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Vault of Shadows,NOT_STARTED,2,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The Void Stares Back,NOT_STARTED,4,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,The World Wakes,NOT_STARTED,4,true,3,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Thok It To 'Em (saga),NOT_STARTED,2,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Thok Your Block Off (saga),NOT_STARTED,3,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Three's Company (saga),NOT_STARTED,1,false,0,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Throne of Miscellania,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,TokTz-Ket-Dill,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tomes of the Warlock,NOT_STARTED,3,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tortle Combat (miniquest),NOT_STARTED,1,true,0,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tower of Life,NOT_STARTED,0,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tree Gnome Village,NOT_STARTED,1,true,2,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tribal Totem,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Troll Romance,NOT_STARTED,2,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Troll Stronghold,NOT_STARTED,2,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Tuai Leit's Own (miniquest),NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Twilight of the Gods,NOT_STARTED,3,true,3,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Underground Pass,NOT_STARTED,2,true,5,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Unwelcome Guests,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Vampyre Slayer,NOT_STARTED,0,false,3,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Vengeance (saga),NOT_STARTED,1,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Vessel of the Harbinger,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Violet is Blue Too,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Wandering Ga'al (miniquest),NOT_STARTED,4,true,0,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Wanted!,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Watchtower,NOT_STARTED,1,true,4,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Waterfall Quest,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,What Lies Below,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,What's Mine is Yours,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,While Guthix Sleeps,NOT_STARTED,4,true,5,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Witch's House,NOT_STARTED,1,false,4,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Witch's Potion (miniquest),NOT_STARTED,0,false,0,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Within the Light,NOT_STARTED,3,true,2,false,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Wolf Whistle,NOT_STARTED,0,false,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,You Are It,NOT_STARTED,1,true,1,true,1216,3483436,76,2025-11-20T01:54:25.205Z
Jklkh,quest,,,,,,Zogre Flesh Eaters,NOT_STARTED,1,true,1,false,1216,3483436,76,2025-11-20T01:54:25.205Z
